"Symbol","Date","Open","High","Low","Close","Percent Change","Volume"
"MLBS","2022-07-27","1160.6","1226","1100","1213","6.59 %","2,892.00"
"MLBS","2022-07-28","1237.1","1295.2","1220","1295.2","6.78 %","4,528.00"
"MLBS","2022-07-29","1321","1321","1284","1306","0.83 %","1,083.00"
"MLBS","2022-07-31","1332","1332","1273.1","1324","1.38 %","1,783.00"
"MLBS","2022-08-01","1350.3","1350.3","1264.2","1289","-2.64 %","2,105.00"
"MLBS","2022-08-02","1314.6","1314.6","1242","1256","-2.56 %","1,020.00"
"MLBS","2022-08-03","1281","1306","1250","1294.3","3.05 %","2,294.00"
"MLBS","2022-08-04","1320","1320","1251","1260","-2.65 %","820.00"
"MLBS","2022-08-05","1285.1","1306.9","1217","1236","-1.90 %","850.00"
"MLBS","2022-08-07","1260.6","1260.6","1205","1224","-0.97 %","540.00"
"MLBS","2022-08-08","1248.3","1273.2","1201.1","1248","1.96 %","1,385.00"
"MLBS","2022-08-09","1272.8","1272.8","1201","1225","-1.84 %","1,834.00"
"MLBS","2022-08-10","1249.4","1249.4","1197","1242","1.39 %","1,989.00"
"MLBS","2022-08-11","1230","1250","1190","1250","0.64 %","735.00"
"MLBS","2022-08-14","1274.9","1275","1185","1217","-2.64 %","988.00"
"MLBS","2022-08-15","1241.2","1241.2","1178","1220","0.25 %","3,940.00"
"MLBS","2022-08-16","1195.7","1250","1179","1227","0.57 %","1,457.00"
"MLBS","2022-08-17","1202.6","1224.6","1109.4","1202","-2.04 %","170.00"
"MLBS","2022-08-18","1178","1230","1133","1215.2","1.10 %","995.00"
"MLBS","2022-08-21","1191","1230","1191","1207","-0.67 %","1,076.00"
"MLBS","2022-08-22","1183","1225.1","1183","1202","-0.41 %","630.00"
"MLBS","2022-08-23","1180","1228","1180","1228","2.16 %","909.00"
"MLBS","2022-08-24","1252.4","1252.4","1185","1215","-1.06 %","468.00"
"MLBS","2022-08-25","1239.2","1239.2","1187","1224","0.74 %","400.00"
"MLBS","2022-08-26","1248.3","1248.3","1183.2","1210","-1.14 %","90.00"
"MLBS","2022-08-28","1186","1208","1160","1185","-2.07 %","834.00"
"MLBS","2022-08-29","1208.6","1208.6","1151","1170","-1.27 %","560.00"
"MLBS","2022-08-30","1193.3","1193.3","1167.3","1167.3","-0.23 %","240.00"
"MLBS","2022-08-31","1190.5","1190.5","1130","1140","-2.34 %","310.00"
"MLBS","2022-09-01","1162.7","1209.6","1105","1120","-1.75 %","1,646.00"
"MLBS","2022-09-02","1142","1180","1137","1167","4.20 %","135.00"
"MLBS","2022-09-04","1190.2","1213.7","1143","1180","1.11 %","605.00"
"MLBS","2022-09-05","1203.5","1203.5","1145","1192","1.02 %","500.00"
"MLBS","2022-09-06","1215.7","1215.7","1144.1","1165.8","-2.20 %","700.00"
"MLBS","2022-09-07","1188","1188","1137","1138","-2.38 %","300.00"
"MLBS","2022-09-08","1160.6","1160.6","1115","1147","0.79 %","660.00"
"MLBS","2022-09-11","1169.8","1169.8","1123","1144.5","-0.22 %","467.00"
"MLBS","2022-09-12","1167.2","1167.2","1100","1141","-0.31 %","404.00"
"MLBS","2022-09-13","1163.7","1163.7","1118","1143.9","0.25 %","300.00"
"MLBS","2022-09-14","1163","1163","1127","1154","0.88 %","1,390.00"
"MLBS","2022-09-15","1176.9","1176.9","1100.3","1119","-3.03 %","270.00"
"MLBS","2022-09-16","1096.7","1107.9","1074.8","1104","-1.34 %","365.00"
"MLBS","2022-09-18","1126","1165","1100","1115","1.00 %","250.00"
