"Symbol","Date","Open","High","Low","Close","Percent Change","Volume"
"RHGCL","2023-10-03","223","234.9","221.5","222","-1.77 %","8,121.00"
"RHGCL","2023-10-04","219.1","230","219.1","225.2","1.44 %","6,168.00"
"RHGCL","2023-10-05","222.1","230","222.1","224","-0.53 %","10,050.00"
"RHGCL","2023-10-08","222","225","218","218","-2.68 %","11,520.00"
"RHGCL","2023-10-09","215.2","225","215.2","219","0.46 %","7,439.00"
"RHGCL","2023-10-10","216","218.9","213","215","-1.83 %","4,554.00"
"RHGCL","2023-10-11","211.1","218","210.1","218","1.40 %","7,226.00"
"RHGCL","2023-10-12","213.7","214.5","209.5","213.9","-1.88 %","7,329.00"
"RHGCL","2023-10-16","210","211","203","203","-5.10 %","7,176.00"
"RHGCL","2023-10-17","207","211.2","205.2","209.9","3.40 %","3,881.00"
"RHGCL","2023-10-18","208","215","208","211.1","0.57 %","3,211.00"
"RHGCL","2023-10-19","214.5","214.9","207.3","212","0.43 %","1,450.00"
"RHGCL","2023-10-29","207.8","210","201.1","210","-0.94 %","2,249.00"
"RHGCL","2023-10-30","205.8","208","202.1","206.8","-1.52 %","1,284.00"
"RHGCL","2023-10-31","203","207.5","203","206.2","-0.29 %","3,870.00"
"RHGCL","2023-11-01","205","206","203.1","204.1","-1.02 %","2,720.00"
"RHGCL","2023-11-02","200.7","205","200.7","204","-0.05 %","6,645.00"
"RHGCL","2023-11-05","200.1","201","197.4","198.9","-2.50 %","3,233.00"
"RHGCL","2023-11-06","198","205","197.6","205","3.07 %","2,833.00"
"RHGCL","2023-11-07","209","217","201.1","209.1","2.00 %","5,547.00"
"RHGCL","2023-11-08","205","207","201","205","-1.96 %","6,180.00"
"RHGCL","2023-11-09","208.9","212.9","199.5","199.6","-2.63 %","4,266.00"
"RHGCL","2023-11-20","197.1","202.1","197.1","197.1","-1.25 %","4,262.00"
"RHGCL","2023-11-21","193.3","194","190.2","190.3","-3.45 %","3,635.00"
"RHGCL","2023-11-22","187.1","209.3","184.5","205.2","7.83 %","4,288.00"
"RHGCL","2023-11-23","208.8","208.8","193.5","202","-1.56 %","4,440.00"
"RHGCL","2023-11-26","200","210","200","206","1.98 %","5,700.00"
"RHGCL","2023-11-27","202","213.8","202","206.9","0.44 %","7,425.00"
"RHGCL","2023-11-28","202.8","210.9","198.9","210.9","1.93 %","6,380.00"
"RHGCL","2023-11-29","210.9","209","203","207.7","-1.52 %","5,698.00"
"RHGCL","2023-11-30","206","206","198","199","-4.19 %","8,547.00"
"RHGCL","2023-12-03","200","200","195.6","195.6","-1.71 %","4,885.00"
"RHGCL","2023-12-04","192.3","202","192.3","196.5","0.46 %","2,772.00"
"RHGCL","2023-12-05","196.5","203","193.1","195","-0.76 %","5,075.00"
"RHGCL","2023-12-06","191.7","203","191.7","197.9","1.49 %","1,550.00"
"RHGCL","2023-12-07","194.2","203.9","194.2","200","1.06 %","4,370.00"
"RHGCL","2023-12-10","204","220","204","220","10.00 %","2,270.00"
"RHGCL","2023-12-11","220","224.4","205.1","215","-2.27 %","23,814.00"
"RHGCL","2023-12-12","215","231","213.1","226.5","5.35 %","28,546.00"
"RHGCL","2023-12-13","222","240.3","220","230","1.55 %","16,557.00"
"RHGCL","2023-12-14","230","235.7","225","229","-0.43 %","21,184.00"
"RHGCL","2023-12-17","224.5","251.1","220.1","250.3","9.30 %","48,615.00"
"RHGCL","2023-12-18","254.3","260.1","243.1","244.2","-2.44 %","40,192.00"
"RHGCL","2023-12-19","244","252.9","242.1","249.2","2.05 %","18,311.00"
"RHGCL","2023-12-20","245.5","268","245.5","258","3.53 %","35,296.00"
"RHGCL","2023-12-21","259","259","243","247.8","-3.95 %","32,857.00"
"RHGCL","2023-12-24","252.7","263.1","242.9","254","2.50 %","61,904.00"
"RHGCL","2023-12-27","259","279.4","255.1","270","6.30 %","53,579.00"
"RHGCL","2023-12-28","270","278.9","263.1","270.5","0.19 %","23,988.00"
"RHGCL","2024-01-01","265.1","275","253","260","-3.88 %","33,050.00"
"RHGCL","2024-01-02","264","264","250","254","-2.31 %","15,710.00"
